Codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C
196566,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"99,23",1004374025,U,237,0,55,1,3,3512
196567,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"227,15",19080,1,237,0,22,3,2,56
196568,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"99,18",1004376625,U,237,0,5,1,3,5394
196569,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"392,85",141029,1,237,0,22,1,2,92
196570,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"184,59",854736,A,237,0,11,1,2,3369
196571,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"1420,00",419,S,237,0,42,1,2,5629
196572,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"3391,32",658189,U,237,0,55,1,3,5562
196573,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"8337,69",141024,1,237,0,22,1,2,92
196574,D,2025-06-27 0:00:00,APLICACAO CDB,"19878,10",0,,237,0,0,0,0,0
196580,C,2025-06-30 0:00:00,Lançamento Referente Recebimento Duplicata,"995,94",54824,100,237,2,0,1,1,542
196581,C,2025-06-30 0:00:00,Lançamento Referente Recebimento Duplicata,"1107,55",54826,100,237,2,0,1,1,5730
196582,C,2025-06-30 0:00:00,Lançamento Referente Recebimento Duplicata,"1038,99",54829,100,237,2,0,1,1,394
196583,C,2025-06-30 0:00:00,Lançamento Referente Recebimento Duplicata,"756,95",54830,100,237,2,0,1,1,266
196584,C,2025-06-30 0:00:00,Lançamento Referente Recebimento Duplicata,"1175,54",54833,100,237,2,0,1,1,3198
196585,C,2025-06-30 0:00:00,Lançamento Referente Recebimento Duplicata,"1288,81",54834,100,237,2,0,1,1,2838
196586,C,2025-06-27 0:00:00,RESG AUTOMATICO INVESTIM,"100,00",0,,237,0,0,0,0,0
196587,D,2025-06-27 0:00:00,DESPESAS DE PROTESTO,"18,38",0,,237,0,0,0,0,0
196590,D,2025-07-01 0:00:00,Lançamento Referente Pagamento Duplicata,"3141,47",1241,S,237,0,11,1,2,4502
196591,D,2025-06-30 0:00:00,Lançamento Referente Pagamento Duplicata,"174,32",606,S,237,0,29,1,2,4139
196592,D,2025-06-30 0:00:00,DOC/TED INTERNET,"0,90",0,,237,0,50,0,0,0
196593,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"9507,14",54514,100,237,2,0,3,1,4223
196594,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"1551,72",54754,100,237,2,0,2,1,478
196595,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"1160,55",54787,100,237,2,0,3,1,5082
196596,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"649,62",54819,100,237,2,0,2,1,1571
196597,C,2025-06-30 0:00:00,RESG AUTOMATICO INVESTIM,"1078,58",0,,237,0,0,0,0,0
196598,D,2025-06-30 0:00:00,TARIFA BANCARIA,"0,25",0,,237,0,50,0,0,0
196599,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"2237,31",54976,100,237,2,0,1,1,5796
196606,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"929,97",54611,100,237,2,0,4,1,3936
196607,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"432,12",54686,100,237,2,0,3,1,5536
196608,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"744,54",54688,100,237,2,0,3,1,409
196609,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"1084,08",54782,100,237,2,0,2,1,4921
196610,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"1232,32",54783,100,237,2,0,2,1,2033
196611,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"805,68",54784,100,237,2,0,2,1,4759
196612,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"596,53",54786,100,237,2,0,2,1,4707
196613,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"686,97",54810,100,237,2,0,2,1,314
196614,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"500,00",54838,100,237,2,0,1,1,2084
196615,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"698,88",54839,100,237,2,0,1,1,373
196616,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"1350,49",54840,100,237,2,0,1,1,1733
196617,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"1110,87",54841,100,237,2,0,1,1,5753
196601,D,2025-07-02 0:00:00,Lançamento Referente Pagamento Duplicata,"462,06",660795,U,237,0,55,1,3,5562
196602,D,2025-07-02 0:00:00,Lançamento Referente Pagamento Duplicata,"5016,66",141065,1,237,0,22,1,2,92
196709,D,2025-07-07 0:00:00,APLICACAO CDB,"16076,64",0,,237,0,0,0,0,0
196604,C,2025-06-27 0:00:00,entrada de dinheiro caixa,"192,00",0,,1,0,0,0,0,0
196605,C,2025-06-20 0:00:00,entrada de dinheiro caixa,"774,00",0,,1,0,0,0,0,0
196636,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"846,15",54781,100,237,2,0,2,1,4679
196637,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"539,87",54791,100,237,2,0,2,1,478
196638,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"1161,15",54837,100,237,2,0,1,1,4679
196639,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"2481,60",54849,100,237,2,0,1,1,948
196640,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"1671,49",54850,100,237,2,0,1,1,414
196641,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"852,98",54859,100,237,2,0,1,1,3847
196642,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"1203,65",54937,100,237,2,0,1,1,386
196643,C,2025-07-03 0:00:00,Lançamento Referente Recebimento Duplicata,"2653,57",54617,100,237,2,0,1,1,699
196644,D,2025-07-03 0:00:00,TARIFA REGISTRO COBRANCA,"24,15",0,,237,0,50,0,0,0
196645,D,2025-07-03 0:00:00,TARIFA AUTORIZ COBRANCA,"5,44",0,,237,0,50,0,0,0
196646,D,2025-07-04 0:00:00,Lançamento Referente Pagamento Duplicata,"220,00",9056,1,237,0,53,1,2,5428
196647,D,2025-07-04 0:00:00,Lançamento Referente Pagamento Duplicata,"8766,45",37804072025,1,237,0,18,1,2,378
196648,D,2025-07-04 0:00:00,Lançamento Referente Pagamento Duplicata,"52975,37",265104072025,1,237,0,0,1,2,2651
196649,D,2025-07-04 0:00:00,Lançamento Referente Pagamento Duplicata,"31,87",229978,S,237,0,11,1,2,3818
196650,D,2025-07-04 0:00:00,Lançamento Referente Pagamento Duplicata,"168,67",1004600925,U,237,0,55,1,3,5394
196710,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"3044,06",54360,100,237,2,0,1,1,295
196652,D,2025-07-04 0:00:00,FÉRIAS FUNCIONÁRIO,"1410,42",0,,237,0,18,0,0,0
196653,D,2025-07-04 0:00:00,FOLHA DE PAGAMENTO,"512,79",0,,237,0,18,0,0,0
196618,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"4553,20",54842,100,237,2,0,1,1,4556
196619,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"2829,63",54843,100,237,2,0,1,1,584
196620,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"738,38",54844,100,237,2,0,1,1,3307
196621,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"551,43",54845,100,237,2,0,1,1,5701
196622,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"693,25",54847,100,237,2,0,1,1,582
196623,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"2181,91",54848,100,237,2,0,1,1,1210
196624,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"857,56",54856,100,237,2,0,1,1,5828
196625,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"1176,01",54871,100,237,2,0,1,1,1702
196626,C,2025-07-02 0:00:00,Lançamento Referente Recebimento Duplicata,"896,78",54900,100,237,2,0,1,1,3837
196627,D,2025-07-01 0:00:00,APLICACAO CDB,"17783,87",0,,237,0,0,0,0,0
196628,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"1097,63",24084,1,237,0,22,1,2,4923
196629,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"145,31",58819,1,237,0,22,1,2,245
196630,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"1317,90",58821,1,237,0,22,1,2,245
196631,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"15286,39",141095,1,237,0,22,1,2,92
196632,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"298,46",118634226,1,237,0,0,1,2,284
196633,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"333,99",12143028,U,237,0,55,1,3,2190
196634,D,2025-07-03 0:00:00,Lançamento Referente Pagamento Duplicata,"620,00",382042001,U,237,0,55,1,3,4914
196635,D,2025-07-02 0:00:00,APLICACAO CDB,"17608,48",0,,237,0,0,0,0,0
196679,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"1095,63",54575,100,237,2,0,3,1,381
196680,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"2520,55",54585,100,237,2,0,5,1,5015
196681,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"606,91",54698,100,237,2,0,3,1,394
196682,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"937,26",54802,100,237,2,0,3,1,5753
196683,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"615,49",54803,100,237,2,0,2,1,2269
196654,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"852,77",54568,100,237,2,0,5,1,5732
196655,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"724,44",54623,100,237,2,0,4,1,1163
196656,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"238,32",54682,100,237,2,0,2,1,1163
196657,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"789,05",54689,100,237,2,0,3,1,3531
196658,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"861,38",54699,100,237,2,0,3,1,3363
196659,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"718,37",54796,100,237,2,0,2,1,1577
196660,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"1702,56",54815,100,237,2,0,1,1,478
196661,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"1048,20",54816,100,237,2,0,1,1,5791
196662,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"6013,56",54865,100,237,2,0,1,1,1207
196663,C,2025-07-04 0:00:00,Lançamento Referente Recebimento Duplicata,"931,25",54937,100,237,2,0,2,1,386
196664,C,2025-07-03 0:00:00,RESG AUTOMATICO INVESTIM,"7719,81",0,,237,0,0,0,0,0
196665,D,2025-07-04 0:00:00,DOC/TED INTERNET,"2,70",0,,237,0,50,0,0,0
196666,D,2025-07-04 0:00:00,TARIFA REGISTRO COBRANCA,"2,30",0,,237,0,50,0,0,0
196667,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"883,33",251005700,1,237,0,13,3,2,1298
196668,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"287,22",1004604325,U,237,0,55,1,3,3512
196669,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"1038,76",104606825,U,237,0,55,1,3,5394
196670,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"4610,00",19,1,237,0,23,1,2,4142
196671,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"4347,20",12526,1,237,0,22,1,2,144
196672,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"413,80",66362,1,237,0,53,1,2,73
196673,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"292,59",292114,1,237,0,53,2,2,1180
196674,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"243,90",23640,E,237,0,11,1,2,3421
196675,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"330,00",19687,S,237,0,42,1,2,73
196676,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"1738,34",1049336,S,237,0,17,1,2,5797
196677,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"2044,49",141110,1,237,0,22,1,2,92
196678,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"10580,79",141142,1,237,0,22,1,2,92
196684,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"680,29",54823,100,237,2,0,2,1,1868
196685,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"630,05",54864,100,237,2,0,1,1,5765
196686,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"1072,34",54569,100,237,2,0,4,1,4546
196687,C,2025-07-04 0:00:00,RESG AUTOMATICO INVESTIM,"50795,47",0,,237,0,0,0,0,0
196688,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"8384,91",54690,100,237,2,0,1,1,2099
196689,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"5886,46",54691,100,237,2,0,1,1,355
196690,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"5738,82",54692,100,237,2,0,1,1,3902
196691,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"3611,52",54693,100,237,2,0,1,1,4529
196692,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"2784,59",54694,100,237,2,0,1,1,4957
196693,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"4681,79",54695,100,237,2,0,1,1,5538
196694,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"2016,38",54696,100,237,2,0,1,1,1041
196695,C,2025-07-07 0:00:00,Lançamento Referente Recebimento Duplicata,"1653,81",54697,100,237,2,0,1,1,4191
196696,D,2025-07-07 0:00:00,TARIFA REGISTRO COBRANCA,"25,30",0,,237,0,50,0,0,0
196697,D,2025-07-07 0:00:00,TARIFA AUTORIZ COBRANCA,"5,44",0,,237,0,50,0,0,0
196698,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"190,00",40786,1,237,0,53,1,2,3435
196699,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"1252,85",132979,1,237,0,22,1,2,666
196700,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"1155,81",141145,1,237,0,22,1,2,92
196701,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"1158,16",141155,1,237,0,22,1,2,92
196702,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"321,07",220346,6,237,0,22,1,2,88
196703,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"85,00",4825,S,237,0,11,1,2,3018
196704,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"74,00",188026,S,237,0,53,1,2,2348
196705,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"40,14",237502,U,237,0,55,1,3,4
196706,D,2025-07-08 0:00:00,Lançamento Referente Pagamento Duplicata,"462,01",662364,U,237,0,55,1,3,5562
196707,D,2025-07-02 0:00:00,Lançamento Referente Pagamento Duplicata,"1563,40",988443,S,237,0,17,1,2,5142
196708,D,2025-07-04 0:00:00,Lançamento Referente Pagamento Duplicata,"584,80",418882,S,237,0,48,1,2,334
196711,C,2025-07-01 0:00:00,Lançamento Referente Recebimento Duplicata,"3610,31",54405,100,237,2,0,1,1,295
196752,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"46,93",5614,0,237,0,53,2,2,251
196753,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"17,90",5628,0,237,0,53,1,2,251
196754,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"49,90",5712,0,237,0,53,1,2,251
196755,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"63,70",5715,0,237,0,53,1,2,251
196756,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"8,90",5716,0,237,0,53,1,2,251
196757,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"13,80",5717,0,237,0,53,1,2,251
196758,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"122,50",7917,1,237,0,53,1,2,1292
196759,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"176,56",32464,1,237,0,22,1,2,4702
196760,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"455,00",87143,1,237,0,13,1,2,278
196761,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"995,51",134463,1,237,0,22,3,2,2622
196762,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"897,15",27710072025,1,237,0,0,1,2,277
196763,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"130,11",28010072025,1,237,0,33,1,2,280
196764,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"2006,11",185810072025,1,237,0,0,1,2,1858
196765,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"315,39",246310072025,1,237,0,0,1,2,2463
196766,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"106,61",584010072025,1,237,0,57,1,2,5840
196712,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"1349,57",54432,100,237,2,0,4,1,4620
196713,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"1037,79",54634,100,237,2,0,5,1,3154
196714,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"799,52",54639,100,237,2,0,4,1,1513
196715,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"601,72",54657,100,237,2,0,3,1,502
196716,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"726,33",54685,100,237,2,0,3,1,4714
196717,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"594,34",54703,100,237,2,0,3,1,524
196718,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"828,52",54789,100,237,2,0,2,1,5713
196719,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"5322,56",54797,100,237,2,0,1,1,397
196720,C,2025-07-08 0:00:00,Lançamento Referente Recebimento Duplicata,"1019,63",54807,100,237,2,0,2,1,2017
196721,C,2025-07-07 0:00:00,RESG AUTOMATICO INVESTIM,"10001,00",0,,237,0,0,0,0,0
196722,D,2025-07-07 0:00:00,Lançamento Referente Pagamento Duplicata,"10000,00",27504072025,1,237,0,41,1,2,275
196723,D,2025-07-09 0:00:00,Lançamento Referente Pagamento Duplicata,"773,65",58883,1,237,0,22,1,2,245
196724,D,2025-07-09 0:00:00,Lançamento Referente Pagamento Duplicata,"1131,78",132511,1,237,0,22,1,2,249
196725,D,2025-07-09 0:00:00,Lançamento Referente Pagamento Duplicata,"6848,40",4628,55,237,0,22,1,2,5369
196726,D,2025-07-09 0:00:00,Lançamento Referente Pagamento Duplicata,"110,98",450409092024,S,237,0,39,11,3,4504
196727,D,2025-07-09 0:00:00,Lançamento Referente Pagamento Duplicata,"308,83",569509092024,S,237,0,0,11,2,5695
196728,D,2025-07-09 0:00:00,Lançamento Referente Pagamento Duplicata,"4385,50",141173,1,237,0,22,1,2,92
196729,D,2025-07-07 0:00:00,PROMOTOR,"250,00",0,,1,0,0,0,0,0
196730,D,2025-07-08 0:00:00,APLICACAO CDB,"7541,94",0,,237,0,0,0,0,0
196731,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"968,94",54708,100,237,2,0,3,1,4255
196732,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"1370,57",54760,100,237,2,0,3,1,3482
196733,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"686,96",54810,100,237,2,0,3,1,314
196734,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"3060,96",54842,100,237,2,0,2,1,4556
196735,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"2189,29",54843,100,237,2,0,2,1,584
196736,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"663,49",54856,100,237,2,0,2,1,5828
196737,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"607,02",54868,100,237,2,0,1,1,1937
196738,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"1238,83",54869,100,237,2,0,1,1,2948
196739,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"902,74",54872,100,237,2,0,1,1,478
196740,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"3750,24",54876,100,237,2,0,1,1,2435
196741,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"1224,65",54896,100,237,2,0,1,1,2339
196742,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"1313,95",54897,100,237,2,0,1,1,804
196743,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"5136,96",54898,100,237,2,0,1,1,1736
196744,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"1047,87",54899,100,237,2,0,1,1,5708
196745,C,2025-07-09 0:00:00,Lançamento Referente Recebimento Duplicata,"610,67",54902,100,237,2,0,1,1,972
196746,C,2025-07-08 0:00:00,RESG AUTOMATICO INVESTIM,"100,00",0,,237,0,0,0,0,0
196747,D,2025-07-08 0:00:00,TARIFA BANCARIA,"28,00",0,,237,0,50,0,0,0
196748,D,2025-07-08 0:00:00,TARIFA BANCARIA,"0,25",0,,237,0,50,0,0,0
196749,D,2025-07-09 0:00:00,TARIFA REGISTRO COBRANCA,"17,25",0,,237,0,50,0,0,0
196750,D,2025-07-09 0:00:00,TARIFA AUTORIZ COBRANCA,"5,44",0,,237,0,50,0,0,0
196751,D,2025-07-09 0:00:00,APLICACAO CDB,"11192,31",0,,237,0,0,0,0,0
196767,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"845,83",456360,5,237,0,22,4,2,2139
196768,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"59,37",30077,54,237,0,53,1,2,5397
196769,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"1663,00",61091934,890,237,0,21,1,2,5484
196770,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"131,68",3301,S,237,0,42,1,2,4257
196771,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"81,00",4840,S,237,0,11,1,2,3018
196772,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"128,87",22470,S,237,0,43,1,2,1822
196773,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"128,32",22612,S,237,0,43,1,2,1822
196774,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"239,00",40312,S,237,0,42,1,2,2123
196775,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"31,20",88294,S,237,0,13,1,2,4396
196776,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"110,00",264026,S,237,0,53,1,2,1656
196777,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"100,00",591501,S,237,0,31,1,2,5142
196778,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"100,00",910115,S,237,0,32,1,2,5142
196779,D,2025-07-10 0:00:00,Lançamento Referente Pagamento Duplicata,"580,54",12159901,U,237,0,55,1,3,2190
196780,D,2025-07-10 0:00:00,PRUDENTIAL,"685,51",0,,237,0,39,0,0,0
196781,D,2025-07-10 0:00:00,PRUDENTIAL,"821,05",0,,237,0,39,0,0,0
196782,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2203,52",54572,100,237,2,0,2,1,5752
196783,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1863,42",54570,100,237,2,0,2,1,5752
196784,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"531,69",54767,100,237,2,0,3,1,789
196785,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1308,75",54901,100,237,2,0,1,1,4568
196786,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1152,04",54903,100,237,2,0,1,1,1766
196787,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1879,20",54904,100,237,2,0,1,1,4786
196788,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1057,42",54905,100,237,2,0,1,1,2936
196789,D,2025-07-09 0:00:00,TARIFA BANCARIA,"0,25",0,,237,0,50,0,0,0
196790,D,2025-07-10 0:00:00,TARIFA REGISTRO COBRANCA,"10,35",0,,237,0,50,0,0,0
196893,C,2025-07-15 0:00:00,Lançamento Referente Recebimento Duplicata,"500,00",54838,100,237,2,0,2,1,2084
196792,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"5067,36",54557,100,237,2,0,1,1,5399
196793,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"5647,20",54559,100,237,2,0,1,1,4893
196794,C,2025-07-10 0:00:00,Lançamento Referente Recebimento Duplicata,"5064,32",54560,100,237,2,0,1,1,5799
196795,D,2025-07-10 0:00:00,APLICACAO CDB,"66102,61",0,,237,0,0,0,0,0
196796,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"942,55",54761,100,237,2,0,3,1,5819
196797,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1164,71",54769,100,237,2,0,2,1,381
196798,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"986,99",54814,100,237,2,0,2,1,561
196799,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1424,73",54815,100,237,2,0,2,1,478
196800,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1602,78",54818,100,237,2,0,2,1,2829
196801,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"578,95",54820,100,237,2,0,2,1,5118
196802,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"4478,24",54913,100,237,2,0,1,1,4556
196803,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"3561,33",54915,100,237,2,0,1,1,5350
196804,C,2025-07-10 0:00:00,RESG AUTOMATICO INVESTIM,"100,00",0,,237,0,0,0,0,0
196805,D,2025-07-10 0:00:00,TARIFA BANCARIA,"94,60",0,,237,0,50,0,0,0
196806,D,2025-07-11 0:00:00,TARIFA REGISTRO COBRANCA,"13,80",0,,237,0,50,0,0,0
196807,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"331,09",54260,100,237,2,0,1,1,2910
196808,C,2025-07-11 0:00:00,Lançamento Referente Recebimento Duplicata,"3395,92",54260,100,237,2,0,2,1,2910
196809,D,2025-07-11 0:00:00,Lançamento Referente Pagamento Duplicata,"540,00",409,1,237,0,21,1,2,5210
196810,D,2025-07-11 0:00:00,Lançamento Referente Pagamento Duplicata,"265,00",72448,1,237,0,53,1,2,4558
